ts,open,high,low,close,volume,hi24,signal,unrealized,equity,position
2025-09-21 11:00:00+00:00,115522.31,115694.74,115522.31,115603.45,156.53082,116121.81,0,0.0,999.9471250651106,0
2025-09-21 12:00:00+00:00,115603.45,115747.23,115603.44,115683.59,183.94971,116121.81,0,0.0,999.9471250651106,0
2025-09-21 13:00:00+00:00,115683.59,115747.06,115645.2,115661.65,136.30562,116121.81,0,0.0,999.9471250651106,0
2025-09-21 14:00:00+00:00,115661.65,115691.15,115500.0,115500.01,192.82816,116121.81,0,0.0,999.9471250651106,0
2025-09-21 15:00:00+00:00,115500.0,115599.6,115473.19,115531.61,158.23691,116121.81,0,0.0,999.9471250651106,0
2025-09-21 16:00:00+00:00,115531.62,115549.9,115209.02,115316.0,239.98829,116079.46,0,0.0,999.9471250651106,0
2025-09-21 17:00:00+00:00,115316.01,115629.58,115249.94,115628.18,234.56593,116079.46,0,0.0,999.9471250651106,0
2025-09-21 18:00:00+00:00,115628.19,115665.52,115513.98,115530.9,173.87321,115944.7,0,0.0,999.9471250651106,0
2025-09-21 19:00:00+00:00,115530.89,115530.9,115318.02,115480.05,132.68903,115944.7,0,0.0,999.9471250651106,0
2025-09-21 20:00:00+00:00,115480.05,115503.47,115307.51,115307.51,93.55507,115944.7,0,0.0,999.9471250651106,0
2025-09-21 21:00:00+00:00,115307.52,115434.53,115250.01,115405.48,101.3744,115944.7,0,0.0,999.9471250651106,0
2025-09-21 22:00:00+00:00,115405.48,115545.43,115188.0,115538.9,154.30721,115819.06,0,0.0,999.9471250651106,0
2025-09-21 23:00:00+00:00,115538.91,115538.91,115200.0,115232.29,196.99668,115819.06,0,0.0,999.9471250651106,0
2025-09-22 00:00:00+00:00,115232.29,115379.25,114290.16,114407.28,1196.13685,115819.06,0,0.0,999.9471250651106,0
2025-09-22 01:00:00+00:00,114407.28,114750.0,114250.98,114273.45,660.65043,115819.06,0,0.0,999.9471250651106,0
2025-09-22 02:00:00+00:00,114273.44,114618.89,114150.0,114187.81,895.13507,115819.06,0,0.0,999.9471250651106,0
2025-09-22 03:00:00+00:00,114187.8,114654.36,114187.8,114649.89,326.66818,115819.06,0,0.0,999.9471250651106,0
2025-09-22 04:00:00+00:00,114649.89,114649.9,114397.32,114433.53,208.01066,115819.06,0,0.0,999.9471250651106,0
2025-09-22 05:00:00+00:00,114433.53,114551.8,113623.0,113691.19,753.79586,115819.06,0,0.0,999.9471250651106,0
2025-09-22 06:00:00+00:00,113691.18,113698.38,111800.0,112800.77,5199.12797,115819.06,0,0.0,999.9471250651106,0
2025-09-22 07:00:00+00:00,112800.77,112999.0,112476.17,112519.99,1129.8684,115819.06,0,0.0,999.9471250651106,0
2025-09-22 08:00:00+00:00,112520.0,112780.0,112452.0,112629.07,810.01414,115819.06,0,0.0,999.9471250651106,0
2025-09-22 09:00:00+00:00,112629.06,112662.87,112173.52,112336.62,1219.89658,115747.23,0,0.0,999.9471250651106,0
2025-09-22 10:00:00+00:00,112336.62,112848.33,112262.22,112792.16,523.20588,115747.23,0,0.0,999.9471250651106,0
2025-09-22 11:00:00+00:00,112792.16,112976.02,112683.49,112876.97,499.11385,115747.23,0,0.0,999.9471250651106,0
2025-09-22 12:00:00+00:00,112876.97,112876.97,112520.0,112738.65,504.05132,115747.23,0,0.0,999.9471250651106,0
2025-09-22 13:00:00+00:00,112738.64,113148.29,112380.0,113130.63,813.72754,115747.06,0,0.0,999.9471250651106,0
2025-09-22 14:00:00+00:00,113130.63,113432.76,112754.15,112933.16,1386.14648,115691.15,0,0.0,999.9471250651106,0
2025-09-22 15:00:00+00:00,112933.16,113024.23,112576.42,112815.5,609.57711,115665.52,0,0.0,999.9471250651106,0
2025-09-22 16:00:00+00:00,112815.5,112888.0,112585.87,112600.68,359.00005,115665.52,0,0.0,999.9471250651106,0
2025-09-22 17:00:00+00:00,112600.69,112622.95,112250.89,112398.66,595.0948,115665.52,0,0.0,999.9471250651106,0
2025-09-22 18:00:00+00:00,112398.65,112816.55,112345.54,112429.13,470.04903,115665.52,0,0.0,999.9471250651106,0
2025-09-22 19:00:00+00:00,112429.12,112600.87,111936.4,112122.9,1307.37365,115545.43,0,0.0,999.9471250651106,0
2025-09-22 20:00:00+00:00,112122.9,112977.41,111975.28,112781.88,596.84005,115545.43,0,0.0,999.9471250651106,0
2025-09-22 21:00:00+00:00,112781.87,112970.0,112602.79,112969.99,293.31156,115545.43,0,0.0,999.9471250651106,0
2025-09-22 22:00:00+00:00,112969.99,112970.0,112594.33,112643.25,289.60715,115545.43,0,0.0,999.9471250651106,0
2025-09-22 23:00:00+00:00,112643.25,112739.14,112592.2,112650.99,135.31095,115538.91,0,0.0,999.9471250651106,0
2025-09-23 00:00:00+00:00,112650.99,112833.09,112385.23,112395.32,400.92095,115379.25,0,0.0,999.9471250651106,0
2025-09-23 01:00:00+00:00,112395.32,112502.29,112138.88,112156.66,439.66589,114750.0,0,0.0,999.9471250651106,0
2025-09-23 02:00:00+00:00,112156.66,112487.38,111674.0,111811.88,717.47413,114654.36,0,0.0,999.9471250651106,0
2025-09-23 03:00:00+00:00,111811.88,112446.97,111478.0,112339.99,840.03485,114654.36,0,0.0,999.9471250651106,0
2025-09-23 04:00:00+00:00,112339.99,112469.21,111876.15,112442.3,530.4818,114649.9,0,0.0,999.9471250651106,0
2025-09-23 05:00:00+00:00,112442.29,112894.49,112413.01,112665.44,645.16259,114551.8,0,0.0,999.9471250651106,0
2025-09-23 06:00:00+00:00,112665.44,113111.89,112616.93,112974.96,574.99132,113698.38,0,0.0,999.9471250651106,0
2025-09-23 07:00:00+00:00,112974.97,113114.01,112882.48,113090.13,754.18067,113432.76,0,0.0,999.9471250651106,0
2025-09-23 08:00:00+00:00,113090.13,113177.72,112936.98,113133.84,657.66339,113432.76,0,0.0,999.9471250651106,0
2025-09-23 09:00:00+00:00,113133.84,113281.5,112888.0,112934.47,430.99222,113432.76,0,0.0,999.9471250651106,0
2025-09-23 10:00:00+00:00,112934.48,113006.56,112828.62,112969.32,382.87944,113432.76,0,0.0,999.9471250651106,0
2025-09-23 11:00:00+00:00,112969.32,113081.35,112683.33,112975.99,343.04129,113432.76,0,0.0,999.9471250651106,0
2025-09-23 12:00:00+00:00,112975.99,113049.9,112811.4,112941.02,342.98937,113432.76,0,0.0,999.9471250651106,0
2025-09-23 13:00:00+00:00,112941.01,113024.31,112722.78,112952.31,426.02927,113432.76,0,0.0,999.9471250651106,0
2025-09-23 14:00:00+00:00,112952.32,113290.5,112571.81,112652.91,713.09459,113432.76,0,0.0,999.9471250651106,0
2025-09-23 15:00:00+00:00,112652.91,113072.89,112496.61,112882.19,466.71943,113290.5,0,0.0,999.9471250651106,0
2025-09-23 16:00:00+00:00,112882.2,112958.58,112486.37,112823.63,531.06975,113290.5,0,0.0,999.9471250651106,0
2025-09-23 17:00:00+00:00,112823.62,112823.62,111888.0,111957.76,587.62346,113290.5,0,0.0,999.9471250651106,0
2025-09-23 18:00:00+00:00,111957.76,112200.0,111686.9,111780.1,710.40527,113290.5,0,0.0,999.9471250651106,0
2025-09-23 19:00:00+00:00,111780.09,111979.27,111540.2,111655.29,565.08344,113290.5,0,0.0,999.9471250651106,0
2025-09-23 20:00:00+00:00,111655.29,111994.99,111458.73,111985.77,495.90964,113290.5,0,0.0,999.9471250651106,0
2025-09-23 21:00:00+00:00,111985.78,112202.24,111893.44,112161.54,270.56814,113290.5,0,0.0,999.9471250651106,0
2025-09-23 22:00:00+00:00,112161.53,112213.95,112002.16,112159.23,231.71626,113290.5,0,0.0,999.9471250651106,0
2025-09-23 23:00:00+00:00,112159.24,112220.54,111879.73,111998.8,242.62314,113290.5,0,0.0,999.9471250651106,0
